Year,City,YP_Section,Name,Address,Cuisine,
2016,Scarborough,Restaurants,paracas,992 st calir av w,,
2016,Scarborough,Restaurants,paradise chinese cuisine,5505 leslie,,
2016,Scarborough,Restaurants,paradise place,571 baughan rd,,
2016,Scarborough,Restaurants,parmount fine foods,10 four seasons pl,,
2016,Scarborough,Restaurants,parmount fine foods,2450 sheppard av e,,
2016,Scarborough,Restaurants,paripooranahs takeout and bakery ,2116 bridletowne cir,ethnic,
2016,Scarborough,Restaurants,parrot nest fmaily rest,1931 sheppard w,,
2016,Scarborough,Restaurants,patna kabab house,1885 lawrence av e,ethnic,
2016,Scarborough,Restaurants,patris restaurant,888 danforth av,,
2016,Scarborough,Restaurants,patty franks gourmet,467 lawrence e,,
2016,Scarborough,Restaurants,patty time,2919 lawrence e,,
2016,Scarborough,Restaurants,paul's coffee shop,40 wynford dr,,
2016,Scarborough,Restaurants,paul's tomato pie,2 romar cr,,
2016,Scarborough,Restaurants,pazzia osteria,848 the queensway,,
2016,Scarborough,Restaurants,pearl bayview chinese cuisine,2901 bayview av,,
2016,Scarborough,Restaurants,pearl court rest,633 gerrard e,,
2016,Scarborough,Restaurants,pearl harbourfront rest,207 queens quay,,
2016,Scarborough,Restaurants,pegasus bar & grill,3466 dudnas w,,
2016,Scarborough,Restaurants,peking man rest limited,1108 sheppard av e,,
2016,Scarborough,Restaurants,peng fu xuan shi yu,4271 sheppard e,,
2016,Scarborough,Restaurants,peppercorn steak and seafood rest,2290 markham,,
2016,Scarborough,Restaurants,perfect chinese rest the ltd,4386 sheppard av e,,
2016,Scarborough,Restaurants,peter gs bar and grill,1060 wilson av,,
2016,Scarborough,Restaurants,peters fine dining,5701 highway 7,,
2016,Scarborough,Restaurants,petit marche ii,124 merton st,,
2016,Scarborough,Restaurants,philthy mcnastys,130 eglinton av e,,
2016,Scarborough,Restaurants,pho dau bo rest,2437 finch av,,
2016,Scarborough,Restaurants,pho dau bo rest,665 markham,,
2016,Scarborough,Restaurants,pho hoang gia,2437 finch w,,
2016,Scarborough,Restaurants,pho hong ha,4271 sheppard e,,
2016,Scarborough,Restaurants,pho house,610 gerrard e,,
2016,Scarborough,Restaurants,pho huong truong ,3370 keele,,
2016,Scarborough,Restaurants,pho lang van ,958 st clair av w,,
2016,Scarborough,Restaurants,pho metro asian,2057 lawrence av e,,
2016,Scarborough,Restaurants,pho mi asian,1007 wilson av,,
2016,Scarborough,Restaurants,pho orchid,124 orchid,,
2016,Scarborough,Restaurants,pho saigon,1921 eglinotn av e,,
2016,Scarborough,Restaurants,pho son ,2422 st calir av w,,
2016,Scarborough,Restaurants,pho spring garden,25 spring garden,,
2016,Scarborough,Restaurants,pho vietnam family rest,1280 kennedy rd,,
2016,Scarborough,Restaurants,pho vietnam family rest,3262 midland av,,
2016,Scarborough,Restaurants,pho 88 vietnamese rest,325 bamburgh cir,,
2016,Scarborough,Restaurants,pheonix rest,2900 warden,,
2016,Scarborough,Restaurants,photein thanh vietnamese rest,57 ossington,,
2016,Scarborough,Restaurants,piazza manna,100 consillium pl,,
2016,Scarborough,Restaurants,piazza monte,297 port union rd,,
2016,Scarborough,Restaurants,piazzetta,936 eglinotn av w,,
2016,Scarborough,Restaurants,pickle barrel restaurant,5000 hwy 7,,
2016,Scarborough,Restaurants,pilot tavern,22 cumberland,,
2016,Scarborough,Restaurants,pintong ng,387 king w,,
2016,Scarborough,Restaurants,piri piri grill house,144 dupont,,
2016,Scarborough,Restaurants,pita land,2555 victoria park ave,,
2016,Scarborough,Restaurants,pita paradise ,1027 finch,,
2016,Scarborough,Restaurants,pita pavilion,700 lawrence w,,
2016,Scarborough,Restaurants,pita pit,1975 kennedy ,,
2016,Scarborough,Restaurants,pita pit,70 weston,,
2016,Scarborough,Restaurants,pizza boys 2,2622 eglinton av e,,
2016,Scarborough,Restaurants,pizza panzo,1856 keele,,
2016,Scarborough,Restaurants,pizza pazza pazza,1007 eglinton ave w,,
2016,Scarborough,Restaurants,piazziolo,588 danforth,,
2016,Scarborough,Restaurants,piazziolo rest,37 eglinton e,,
2016,Scarborough,Restaurants,pizzeria libretto,221 ossington av,,
2016,Scarborough,Restaurants,pizzeria libretto,550 danforth av,,
2016,Scarborough,Restaurants,pjays take out,2677 kennedy,,
2016,Scarborough,Restaurants,poonan delite indian rest,2658 danforth av,indian,
2016,Scarborough,Restaurants,poons express inc,1927 weston rd,,
2016,Scarborough,Restaurants,popey's seafood,2555 st clair w,,
2016,Scarborough,Restaurants,port union fish & chips,65 rylander,,
2016,Scarborough,Restaurants,porta via,5399 eglinton w,,
2016,Scarborough,Restaurants,porto novo grill & bar inc,1474 st clair av w,,
2016,Scarborough,Restaurants,possitano restaurante,633 mount pleasant,,
2016,Scarborough,Restaurants,posticino ristorante,755 the queensway,,
2016,Scarborough,Restaurants,potluck rest,1530 albion,,
2016,Scarborough,Restaurants,praks rest & bar,752 markham rd,,
2016,Scarborough,Restaurants,press cafe,40 st clair av w,,
2016,Scarborough,Restaurants,prestige by night,4544 dufferin,,
2016,Scarborough,Restaurants,primary taste,109 ravel,,
2016,Scarborough,Restaurants,primetime sports cafe,1531 dupont,,
2016,Scarborough,Restaurants,prince japanese steak house,5555 eglinotn w,,
2016,Scarborough,Restaurants,provence ,12 amelia,,
2016,Scarborough,Restaurants,purdy's irish puv,6091 kingston rd,,
2016,Scarborough,Restaurants,pure spirits oyster house & grill,55 mill,,
2016,Scarborough,Restaurants,qing feng bun,3278 midland av,,
2016,Scarborough,Restaurants,q's shawarma,1075 martin grove,,
2016,Scarborough,Restaurants,quality fast foods service,689 warden,,
2016,Scarborough,Restaurants,quarry cafe,2560 gerrard e,,
2016,Scarborough,Restaurants,quattro 4 ragazze,1792 danforth av,,
2016,Scarborough,Restaurants,queen's kitchen,2301 brimley,,
2016,Scarborough,Restaurants,queen's legs pub,286 eglinton ave w,,
2016,Scarborough,Restaurants,queen's pasta,66 newcastle,,
2016,Scarborough,Restaurants,quick pita,188 eglinton av e,,
2016,Scarborough,Restaurants,r & j cafe ltd,3833 midland,,
2016,Scarborough,Restaurants,radiance rest & banquet hall,1025 finch w,,
2016,Scarborough,Restaurants,rain & sunny rest,3250 midland av,,
2016,Scarborough,Restaurants,raj kapuri paan & snaks,377 donlands,south asian,
2016,Scarborough,Restaurants,rajin's west indian take out,5743 finch e,,
2016,Scarborough,Restaurants,ramen marketing corp,3 gerrard e,,
2016,Scarborough,Restaurants,ramy's hair salon,875 eglinton w,,
2016,Scarborough,Restaurants,raps rest,1541 eglinton w,,
2016,Scarborough,Restaurants,rashnaa rest,307 wellesley e,ethnic,
2016,Scarborough,Restaurants,ravi soup,9 charles w,ethnic,
2016,Scarborough,Restaurants,ravi soups,2353 dundas w,ethnic,
2016,Scarborough,Restaurants,red dice,884 danforth,,
2016,Scarborough,Restaurants,red guitar,603 markham,,
2016,Scarborough,Restaurants,red lobster,3252 sheppard av e,,
2016,Scarborough,Restaurants,red night club,135 liberty,,
2016,Scarborough,Restaurants,red red noodles,105 mccaule st,,
2016,Scarborough,Restaurants,regency rest inc,1423 gerrard e,,
2016,Scarborough,Restaurants,relish bar & grill,2152 danforth av,,
2016,Scarborough,Restaurants,remarks bar & grill,1026 coxwell av,,
2016,Scarborough,Restaurants,remo's place ltd,10 taber rd,,
2016,Scarborough,Restaurants,rendex-vous,1408 danforth av,,
2016,Scarborough,Restaurants,rest m&f west indian,200 bellamy rd n,,
2016,Scarborough,Restaurants,rest 27 take out and catering,971 o'connor dr,,
2016,Scarborough,Restaurants,rest 59,4186 finch e,,
2016,Scarborough,Restaurants,rest quick pita ,65 duncan,,
2016,Scarborough,Restaurants,retsina rest,209 gerrard e,,
2016,Scarborough,Restaurants,rice arepa,1885 eglinton w,,
2016,Scarborough,Restaurants,rio 40 rest,1256 st calir w,,
2016,Scarborough,Restaurants,riz rest on baayview,1677 bayview,,
2016,Scarborough,Restaurants,rocco's plum tomato trattoria,164 the queensway,,
2016,Scarborough,Restaurants,romeo lounge,639 danforth,,
2016,Scarborough,Restaurants,room service,1006 st clair w,,
2016,Scarborough,Restaurants,rose island int's inc,3555 don mills,,
2016,Scarborough,Restaurants,rosemary & thyme,2798 victoria park,,
2016,Scarborough,Restaurants,rossini pizza paste e vino,288 eglinton w,,
2016,Scarborough,Restaurants,rossini rest,1988 avenue,,
2016,Scarborough,Restaurants,roti cuisine of india,308 dupont,indian,
2016,Scarborough,Restaurants,roti hut,351 pitfield,,
2016,Scarborough,Restaurants,roti king,1688 eglinton,,
2016,Scarborough,Restaurants,roti lady on the dunn ave,269 dun,,
2016,Scarborough,Restaurants,roti roti family rest,979 albion,,
2016,Scarborough,Restaurants,route 401 diner,2 ronson dr,,
2016,Scarborough,Restaurants,roxfear bar & grill,866 wilson,,
2016,Scarborough,Restaurants,roayal bar-b-q,110 dynamic dr,,
2016,Scarborough,Restaurants,royal caribbean cafe,1127 st clair w,,
2016,Scarborough,Restaurants,royal chinese seafood rest,735 middlefield,,
2016,Scarborough,Restaurants,royal elephant,1100 eglinton w,,
2016,Scarborough,Restaurants,royal mimico pub,349 royal york,,
2016,Scarborough,Restaurants,royale fine dining banquet,648 silver star,,
2016,Scarborough,Restaurants,rui's bbq,450 rogers rd,,
2016,Scarborough,Restaurants,ruyi garden,650 the queensway,,
2016,Scarborough,Restaurants,ryderz rest,4286 kingsotn rd,,
2016,Scarborough,Restaurants,sabatino's ristorante,1144 eglinton w,,
2016,Scarborough,Restaurants,safari bar&grill inc,1749 avenue,,
2016,Scarborough,Restaurants,saggio italiian eatery,90 signey,,
2016,Scarborough,Restaurants,sahebi kabob,3341 markham,ethnic,
2016,Scarborough,Restaurants,saigon bangkok rest,2416 st clair av w,,
2016,Scarborough,Restaurants,saigon gourmet chinese & vietnamese,641 dupong,,
2016,Scarborough,Restaurants,sailila khaman dholkla house,870 markham,south asian,
2016,Scarborough,Restaurants,st clair bar grill,1080 victoria park av,,
2016,Scarborough,Restaurants,st clair diner,2859 st clair av e,,
2016,Scarborough,Restaurants,st louis bar and grill,561 danforth av,,
2016,Scarborough,Restaurants,st louis bar and grill,557 dixon rd,,
2016,Scarborough,Restaurants,st louis bar and grill,1800 sheppard av e,,
2016,Scarborough,Restaurants,st louis bar and grill,stc,,
2016,Scarborough,Restaurants,st matthew's bbq chicken,527 rogers,,
2016,Scarborough,Restaurants,saisons rest,555 richmond w,,
2016,Scarborough,Restaurants,sakae japanese sushi cuisine,643 mount pleasant rd,,
2016,Scarborough,Restaurants,sakura korean japanese rest,7 spring garden av,,
2016,Scarborough,Restaurants,salon du cafe,136 orton park rd,,
2016,Scarborough,Restaurants,saluf - the humus place,40 raglan,,
2016,Scarborough,Restaurants,sam may bbq,8 glen watford dr,,
2016,Scarborough,Restaurants,sam woo bbq,375 bamburgh cir,,
2016,Scarborough,Restaurants,sammys family rest,639 mccowan,,
2016,Scarborough,Restaurants,samosa and sweet factory,1850 albion,south asian,
2016,Scarborough,Restaurants,sampaguita village rest,322 wilson av,,
2016,Scarborough,Restaurants,sam's backyard,175 toryork dr,,
2016,Scarborough,Restaurants,sandra's italian kitchen,2899 steeles w,,
2016,Scarborough,Restaurants,sandwich & crepe ,68 industry,,
2016,Scarborough,Restaurants,sandwich plus,877 alness,,
2016,Scarborough,Restaurants,sandy's cuisine & cafe,941 kingston,,
2016,Scarborough,Restaurants,sandy's rest - canadian & chinese,2093 danforth av,,
2016,Scarborough,Restaurants,sang ho seafood rest,536 dundas w,,
2016,Scarborough,Restaurants,sansimian ,1410 victoria park,,
2016,Scarborough,Restaurants,sanson's rest,1215 ellesmere rd,,
2016,Scarborough,Restaurants,santamonica rest,666 the queensway,,
2016,Scarborough,Restaurants,saravanaa bhavan,1571 sandhurst cir,indian,
2016,Scarborough,Restaurants,sashimi house,2038 sheppard av e,,
2016,Scarborough,Restaurants,sassafraz rest,100 cumberland,,
2016,Scarborough,Restaurants,satay on the road,2003 avenue,,
2016,Scarborough,Restaurants,satay on the road,1572 bayview av,,
2016,Scarborough,Restaurants,savera indian cuisine,815 st clair av w,indian,
2016,Scarborough,Restaurants,scallywags rest,11 st clair av w,,
2016,Scarborough,Restaurants,scaramouche rest pasta bar & grill,1 benvenuto pl,,
2016,Scarborough,Restaurants,scarborough disc pharmacy,1269 danforth rd,,
2016,Scarborough,Restaurants,scarborough grand seafood rest,23 glen watford,,
2016,Scarborough,Restaurants,school rest,70 fraser ave,,
2016,Scarborough,Restaurants,schuey's bar & grill,1130 martin grouve,,
2016,Scarborough,Restaurants,seafood village,4188 finch e,,
2016,Scarborough,Restaurants,seaspray rest,629 kingston rd,,
2016,Scarborough,Restaurants,seatown,2372 eglinton e,,
2016,Scarborough,Restaurants,sedaghat rest,3342 danforth av,ethnic,
2016,Scarborough,Restaurants,seg'z rest inc,317 oakwood av,,
2016,Scarborough,Restaurants,select sandwich,939 eglinton e,,
2016,Scarborough,Restaurants,select sandwich,939 eglinton e,,
2016,Scarborough,Restaurants,select sandwich,1183 finch w,,
2016,Scarborough,Restaurants,senator rest,249 victoria,,
2016,Scarborough,Restaurants,seoul bbq,4186 finch e,,
2016,Scarborough,Restaurants,seraphia inspired cuisine,2979 kingston,,
2016,Scarborough,Restaurants,settebello pizzeria,2091 weston rd,,
2016,Scarborough,Restaurants,shaheed tikka & kabab house,747 don mills rd,south asian,
2016,Scarborough,Restaurants,shahi karahi,633 markham,south asian,
2016,Scarborough,Restaurants,shahi mahal inc,25 woodbine downs,south asian ,
2016,Scarborough,Restaurants,shahi rasoi,45 overlea,south asian,
2016,Scarborough,Restaurants,shalimar sweets & samosa,3867 lawrence e,south asian,
2016,Scarborough,Restaurants,samrock burgers & fish & chips,6109 kingston rd,,
2016,Scarborough,Restaurants,shang hai 360,3401 dufferin,,
2016,Scarborough,Restaurants,shawarma al-araby,21273 victoria park,,
2016,Scarborough,Restaurants,shawarma empire,1823 lawerence e,,
2016,Scarborough,Restaurants,shawrma grill xpress,1197 the queensway,,
2016,Scarborough,Restaurants,sher-e-punjab rest,351 danforth ave,south asian,
2016,Scarborough,Restaurants,sheriff broaster chicken,2761 markham rd,,
2016,Scarborough,Restaurants,shirley fine food products,2761 markham rd,,
2016,Scarborough,Restaurants,shoeless joe's,245 morningside,,
2016,Scarborough,Restaurants,shoeless joe's rest,2826 markham rd,,
2016,Scarborough,Restaurants,shoeless joe's rest,20 milner business crt,,
2016,Scarborough,Restaurants,shopsys sports grill,1189 king w,,
2016,Scarborough,Restaurants,shopsys sports grill,4700 keele,,
2016,Scarborough,Restaurants,shree govardhan ltd,840 markham,south asian ,
2016,Scarborough,Restaurants,shuang fu rest inc,3325 bamburg cir,,
2016,Scarborough,Restaurants,siam square hut,660 eglinton e,,
2016,Scarborough,Restaurants,siddhartha pure vegetarian,1471 gerrard,ethnic,
2016,Scarborough,Restaurants,sidhartha fine indian cuisine the,1450 gerrard e,indian,
2016,Scarborough,Restaurants,sido shawarma,936 dixon,,
2016,Scarborough,Restaurants,silk road rest,438 horner,,
2016,Scarborough,Restaurants,siloam fish house,191 sheppard av e,,
2016,Scarborough,Restaurants,silver fountail,8 glen watford dr,,
2016,Scarborough,Restaurants,silver spoon rest,1548 warden av,pakistani,
2016,Scarborough,Restaurants,simba grill,375 donlands,,
2016,Scarborough,Restaurants,simone caribbean rest,596 danforth ave,,
2016,Scarborough,Restaurants,simon's wok,797 gerrard e,,
2016,Scarborough,Restaurants,simple bistro,619 mount pleasant,,
2016,Scarborough,Restaurants,sing hye seafood co,700 progress av,,
2016,Scarborough,Restaurants,singsing food,2370 midland av,,
2016,Scarborough,Restaurants,sinopino chinese rest,4820 sheppard av e,,
2016,Scarborough,Restaurants,sir greetk rest,1309 danforth ave,,
2016,Scarborough,Restaurants,sky-leaf incorporated,3 glen watford dr,,
2016,Scarborough,Restaurants,sky ranch rest,2473 dufferin,,
2016,Scarborough,Restaurants,skyport coffee,61 international,,
2016,Scarborough,Restaurants,sliders ,704 the queensway,,
2016,Scarborough,Restaurants,smilez,1065 canadian pl,,
2016,Scarborough,Restaurants,smoke borbon bar bq,536 manning ave,,
2016,Scarborough,Restaurants,snappers paradise rest,357 albion,,
2016,Scarborough,Restaurants,soho japanese cuisine,4675 steeles e,,
2016,Scarborough,Restaurants,solo maria ristorante ltd,1566 avenue rd,,
2016,Scarborough,Restaurants,solo sushi bekkan,2 grosvenor,,
2016,Scarborough,Restaurants,soo sushi,15 northtown way,,
2016,Scarborough,Restaurants,sooriyan rest take-out & catering,3863 lawrence e,,
2016,Scarborough,Restaurants,sophie's sports bar ltd,466 cosburn,,
2016,Scarborough,Restaurants,sorento rest,900 don mills,,
2016,Scarborough,Restaurants,south chine chinese & polynesian foods,513 mt pleasant,,
2016,Scarborough,Restaurants,south cina noodles delight inc,3380 midland,,
2016,Scarborough,Restaurants,south st burger co,2215 steeles w,,
2016,Scarborough,Restaurants,south st burger co,45 wicksteed,,
2016,Scarborough,Restaurants,southern accest rest cajun & creole & lagniappe gifts,595 markham st,,
2016,Scarborough,Restaurants,souvlaki express,745 mount pleasant,,
2016,Scarborough,Restaurants,souvlaki house,109 mccaul,,
2016,Scarborough,Restaurants,soublaki hut,285 port union rd,,
2016,Scarborough,Restaurants,spice corner,820 markham rd,,
2016,Scarborough,Restaurants,spice is reite,2179 lawrence av e,,
2016,Scarborough,Restaurants,spicy garden,4810 sheppard av e,,
2016,Scarborough,Restaurants,spicy village,300 borough dr ,,
2016,Scarborough,Restaurants,spoon & fork thair & vietnamese cuisine,5555 eglinton w,,
2016,Scarborough,Restaurants,sports cafeo champions,2839 eglinotn av e,,
2016,Scarborough,Restaurants,sports centre café,49 st clair av w,,
2016,Scarborough,Restaurants,sportsters mar,1430 danforth av,,
2016,Scarborough,Restaurants,spotlight carribean kitchen,130 queen's plate dr,,
2016,Scarborough,Restaurants,spring n fresh rolls,789 warden ave ,,
2016,Scarborough,Restaurants,spring roll go,1800 sheppard av e,,
2016,Scarborough,Restaurants,spring rolls eglinton,40 eglinton av e,,
2016,Scarborough,Restaurants,spring sushi,10 dundas e,,
2016,Scarborough,Restaurants,spuntini rest & bar,116 avenue rd,,
2016,Scarborough,Restaurants,square-boy drive-in,875 danforth av,,
2016,Scarborough,Restaurants,stake and cheese factory,50 gerrard e,,
2016,Scarborough,Restaurants,station asia,4675 steeles av e,,
2016,Scarborough,Restaurants,steam city,745 mount pleasant,,
2016,Scarborough,Restaurants,steam house,4020 finch e,,
2016,Scarborough,Restaurants,steven junger,15 mallory cr,,
2016,Scarborough,Restaurants,stockyards ltdthe,699 st clair w,,
2016,Scarborough,Restaurants,stop n go tropical grill,1668 weston rd,,
2016,Scarborough,Restaurants,street feast,586 champagne dr,,
2016,Scarborough,Restaurants,student pizza & curry inc,45 four winds dr,,
2016,Scarborough,Restaurants,su-good chinese,2626 danforth,,
2016,Scarborough,Restaurants,submarine at broadview ,239 broadview av,,
2016,Scarborough,Restaurants,sugar sweet café,4911 steeles av e,,
2016,Scarborough,Restaurants,suki japanese rest,48 st clair av e,,
2016,Scarborough,Restaurants,sulie gormans,1500 royal york,,
2016,Scarborough,Restaurants,sultan of samosas,251 bartley dr,south asian,
2016,Scarborough,Restaurants,sultan of samosas,1 oak,south asian,
2016,Scarborough,Restaurants,sum kee noodle house,1060 gerrard e,,
2016,Scarborough,Restaurants,summer kitchen,675 steeprock dr,,
2016,Scarborough,Restaurants,sun barbecue co,296 brown's line,,
2016,Scarborough,Restaurants,sung sung barbeque house,351 broadview av,,
2016,Scarborough,Restaurants,sunny all day breakfast,4630 kingston ,,
2016,Scarborough,Restaurants,sunny morning,1602 the queensway,,
2016,Scarborough,Restaurants,sunny sports bar,4190 kingston rd,,
2016,Scarborough,Restaurants,sunrise caribbean rest,5085 sheppard ave e,,
2016,Scarborough,Restaurants,sunrise carivvean rest,1700 wilson,,
2016,Scarborough,Restaurants,sunrise carribean rest,2131 lawrence e,,
2016,Scarborough,Restaurants,sunrise rest corp,4251 kingston rd,,
2016,Scarborough,Restaurants,sunset caribbean take out & catering,3745 lawrence ave e,,
2016,Scarborough,Restaurants,sunset grill,4551 kingston rd,,
2016,Scarborough,Restaurants,sunset grill,60 weston,,
2016,Scarborough,Restaurants,sunset grill,45 wicksteed,,
2016,Scarborough,Restaurants,sunshine rest,3 chelwood,,
2016,Scarborough,Restaurants,sunshine rest,2879 danforth,,
2016,Scarborough,Restaurants,sunshine spot,796 sheppard av e,,
2016,Scarborough,Restaurants,sunshine spot rest,44 st clair ave e,,
2016,Scarborough,Restaurants,super hakka rest,1801 lawrence av e,,
2016,Scarborough,Restaurants,super suhsi house,1891 kennedy,,
2016,Scarborough,Restaurants,super taste,4465 sheppard e,,
2016,Scarborough,Restaurants,supreme apprel company,80 weybright,,
2016,Scarborough,Restaurants,supreme cho's wok,2500 eglinton e,,
2016,Scarborough,Restaurants,supreme rest,1249 ellesmere rd,,
2016,Scarborough,Restaurants,surati sweet mart limited,300 middlefield rd,ethnic,
2016,Scarborough,Restaurants,sushi bbq,590 yonge,,
2016,Scarborough,Restaurants,sushi bong,5 northtown way,,
2016,Scarborough,Restaurants,sushi club,41 charles w,,
2016,Scarborough,Restaurants,sushi delight japanese rest,461 danforth av,,
2016,Scarborough,Restaurants,sushi dragon,634 dixon rd,,
2016,Scarborough,Restaurants,sushi friends,397 danforth,,
2016,Scarborough,Restaurants,sushi ichiban,80 ellesmere rd,,
2016,Scarborough,Restaurants,sushi inn,120 cumberland,,
2016,Scarborough,Restaurants,sushi on gerard,1024 gerrard e,,
2016,Scarborough,Restaurants,sushi shop,120 bremner,,
2016,Scarborough,Restaurants,sushi shop,25 york,,
2016,Scarborough,Restaurants,sushi & tea,3027 kingston rd,,
2016,Scarborough,Restaurants,sushi to go,872 the queensway,,
2016,Scarborough,Restaurants,sushi-ya japan,621 dixon,,
2016,Scarborough,Restaurants,suski biryani house,15 hayden,south asian,
2016,Scarborough,Restaurants,suski kai,168 eglinton av e,,
2016,Scarborough,Restaurants,suvaiyakam rest inc,2950 birchmount,,
2016,Scarborough,Restaurants,swagat fine indian cuisine,21 signal hill,indian,
2016,Scarborough,Restaurants,sweet pea desert café,633 silver star,,
2016,Scarborough,Restaurants,sweet rosie's café,2550 victoria park,,
2016,Scarborough,Restaurants,symister emerson,2286 kingston rd,,
2016,Scarborough,Restaurants,szechuan gourmet rest,1033 steeles w,,
2016,Scarborough,Restaurants,szechuan legend,3280 midland av,,
2016,Scarborough,Restaurants,t-bones sizzling steaks & burgers drive-in rest,2540 eglinton,,
2016,Scarborough,Restaurants,rabaq rest,50 danforth,,
2016,Scarborough,Restaurants,taco bell,1800 sheppard av e,,
2016,Scarborough,Restaurants,taco bell,31 tapscott,,
2016,Scarborough,Restaurants,taco del mar,125 bremmer,,
2016,Scarborough,Restaurants,tager bbq,250 alton towers crl,,
2016,Scarborough,Restaurants,tagpuan,707 kennedy,,
2016,Scarborough,Restaurants,tai foong international ltd,2900 markham,,
2016,Scarborough,Restaurants,tandoor,1426 gerrard e,south asian,
2016,Scarborough,Restaurants,tandori,300 borough dr ,south asian,
2016,Scarborough,Restaurants,tangerine asian cuisine,2058 ellesmere,,
2016,Scarborough,Restaurants,tan's family,3380 midland av,,
2016,Scarborough,Restaurants,tapas at embrujo,97 danforth,,
2016,Scarborough,Restaurants,tappo wine bar & rest,55 mill,,
2016,Scarborough,Restaurants,tapps rest,5630 finch e,,
2016,Scarborough,Restaurants,tara inn,2609 eglinton e,,
2016,Scarborough,Restaurants,tara inn,2365 kingston rd,,
2016,Scarborough,Restaurants,taraka bune,2450 sheppard av e,,
2016,Scarborough,Restaurants,taste good bbq,7 glen watford dr,,
2016,Scarborough,Restaurants,taste of beirut,58 homestead,,
2016,Scarborough,Restaurants,taste of lebanon,1989 lawrence av e,,
2016,Scarborough,Restaurants,taste of shawarma,2488 dufferin,,
2016,Scarborough,Restaurants,tast of sawarma,530 oakwood av,,
2016,Scarborough,Restaurants,tasty eats & treats,960 lawrence av w,,
2016,Scarborough,Restaurants,tatami sushi,10 lebovic,,
2016,Scarborough,Restaurants,tean n bannock ,1294 gerrard st e,,
2016,Scarborough,Restaurants,techexpert corportaion,897 sheppard av,,
2016,Scarborough,Restaurants,tekka japanese rest,107 parkway forest dr,,
2016,Scarborough,Restaurants,temaki express canada,269 danforth ,,
2016,Scarborough,Restaurants,ten-ichi japanese rest,4810 sheppard av e,,
2016,Scarborough,Restaurants,ten mile aroma,428 dudnas w,,
2016,Scarborough,Restaurants,tenoch,933 st calir av w,,
2016,Scarborough,Restaurants,tappan kenta,24 wellesley st w,,
2016,Scarborough,Restaurants,teriyaki made in japan,3401 dufferin,,
2016,Scarborough,Restaurants,terri os tavern,185 danforth av,,
2016,Scarborough,Restaurants,terroni rest,106 victoria,,
2016,Scarborough,Restaurants,terry's rest and bar,1920 ellesmere rd,,
2016,Scarborough,Restaurants,thai everest,1651 victoria park,not south asian,
2016,Scarborough,Restaurants,thai express,300 borough dr ,,
2016,Scarborough,Restaurants,thai express ,70 weston,,
2016,Scarborough,Restaurants,thai noodle,62 vaughan,,
2016,Scarborough,Restaurants,thai one on,1911 ellesmere,,
2016,Scarborough,Restaurants,thai rest,2480 eglinton av e,,
2016,Scarborough,Restaurants,thai rest,630 st clair av w,,
2016,Scarborough,Restaurants,thai room on danforth,2063 danforth,,
2016,Scarborough,Restaurants,thai shan inn,2404 dufferin,,
2016,Scarborough,Restaurants,thai square,277 port union rd,,
2016,Scarborough,Restaurants,thai to go,452 gerrard st e,,
2016,Scarborough,Restaurants,thai to go coxwell,969 coxwell av,,
2016,Scarborough,Restaurants,thai wok rest,1235 woodbine,,
2016,Scarborough,Restaurants,thai 1 on,2070 avenue,,
2016,Scarborough,Restaurants,the bagel stop,200 elizabeth,,
2016,Scarborough,Restaurants,the big ragu,1338 lansdowne av,,
2016,Scarborough,Restaurants,the buddhist vegetarian kitchen,3290 kidland av,,
2016,Scarborough,Restaurants,the burger hut,804 sheppard av e,,
2016,Scarborough,Restaurants,the craft brassiere & grille inc,107 atlantic,,
2016,Scarborough,Restaurants,the crest gastro bar,794 st clair av w,,
2016,Scarborough,Restaurants,the curry and roti,1732 lawrence av e,,
2016,Scarborough,Restaurants,the diners thai,395 danforth,,
2016,Scarborough,Restaurants,the empanada company,122 fortieth,,
2016,Scarborough,Restaurants,the estate banquet and event centre,430 nugget av,,
2016,Scarborough,Restaurants,the film farm inc,21 manning,,
2016,Scarborough,Restaurants,the fossil-haggis pub & grub,790 military trl,,
2016,Scarborough,Restaurants,the fox bistro,640 dixon rd,,
2016,Scarborough,Restaurants,the friendly greek,494 danforth,,
2016,Scarborough,Restaurants,the galway arms lounge,838 the queensway,,
2016,Scarborough,Restaurants,the george street diner,129 george,,
2016,Scarborough,Restaurants,the golden burrito,2215 steeles w,,
2016,Scarborough,Restaurants,the green bottle,1333 forest park dr,,
2016,Scarborough,Restaurants,the grill rest,1596 the queensway,,
2016,Scarborough,Restaurants,the homeway,183 erskine a,,
2016,Scarborough,Restaurants,the hot duck,25 glen watford dr,,
2016,Scarborough,Restaurants,the longest yard,535 mount pleasant rd,,
2016,Scarborough,Restaurants,the mill rest,1252 lawrence e,,
2016,Scarborough,Restaurants,the o'connor station,158 o'connor dr,,
2016,Scarborough,Restaurants,the old nick,123 danforth,,
2016,Scarborough,Restaurants,the old stone cottage,3750 kingston rd,,
2016,Scarborough,Restaurants,the only cuisine,4365 sheppard e,,
2016,Scarborough,Restaurants,the queen & beaver public house,35 elm,,
2016,Scarborough,Restaurants,the rice kitchen,2131 lawrence ave e,,
2016,Scarborough,Restaurants,the riverdale perk,633 logan ave,,
2016,Scarborough,Restaurants,the royal chinese rest,3587 sheppard e,,
