Year,City,YP_Section,Name,Address,Cuisine
2006,Scarborough,Restaurants,Gasa Restaurant,2950 Kennedy Rd,
2006,Scarborough,Restaurants,Gasa Restaurant,2818 markham rd,
2006,Scarborough,Restaurants,George's Drive-In,840 Markham Rd,
2006,Scarborough,Restaurants,georgetown pub,1331 warden av,
2006,Scarborough,Restaurants,georgy porgys,1448 lawrence av e,
2006,Scarborough,Restaurants,ghareeb nawaz,1071 danforth rd,pakistan
2006,Scarborough,Restaurants,ghareeb nawaz,234 markham rd,pakistan
2006,Scarborough,Restaurants,Gold Ribbom Bakery Caf & Take-Out,3477 Kennedy Rd,
2006,Scarborough,Restaurants,golden bbq restaurant,633 silver star bl,
2006,Scarborough,Restaurants,golden dish restaurant,4379 kingston rd,
2006,Scarborough,Restaurants,golden elephant,4733 steeles av e,
2006,Scarborough,Restaurants,Golden Good's Co Ltd,19 Miliken Blvd,
2006,Scarborough,Restaurants,Golden Griddle Family Restaurants,10 Milner Business Court,
2006,Scarborough,Restaurants,golden river malaysian cuisine,3280 Midland Av,
2006,Scarborough,Restaurants,Golden Seven Chinese Cuisine,3309 Sheppard Av E,
2006,Scarborough,Restaurants,golf and luck restaurant,1375 Danforth Rd,
2006,Scarborough,Restaurants,good deal super buffet,2692 eglinton av e,
2006,Scarborough,Restaurants,good deal super buffet,1221 markham rd,
2006,Scarborough,Restaurants,Good Luck Chinese Restaurant,2432 Eglinton Av E,
2006,Scarborough,Restaurants,good 2 go jamaican restaurant & bar,10 melford dr,
2006,Scarborough,Restaurants,gourmet garden restaurant,4465 sheppard av e,
2006,Scarborough,Restaurants,Gramps & Elaine Roti Place Restaurant,3095 Eglinton Av E,
2006,Scarborough,Restaurants,grand leaf cuisine,325 bamburgh cir n,
2006,Scarborough,Restaurants,great canadian bagel ,1970 eglinton av e,
2006,Scarborough,Restaurants,great shanghai restaurant,250 alton towers cir,
2006,Scarborough,Restaurants,great well fast food,8 glen watford dr,
2006,Scarborough,Restaurants,Greek Odyssey ,1415 Kennedy Rd,
2006,Scarborough,Restaurants,Greek Tycoon Restaurant,1101 Brock S,
2006,Scarborough,Restaurants,Green Bamboo Restaurant,4219 Sheppard Av E,
2006,Scarborough,Restaurants,Green Island Cuisine,30 Dean Park Rd,
2006,Scarborough,Restaurants,Green Island Cuisine,4352 kingston rd,
2006,Scarborough,Restaurants,green life cafe,1255 sheppard e,
2006,Scarborough,Restaurants,green n'sprouts,1371 neilson,
2006,Scarborough,Restaurants,green tea restaurant,127 island rd,
2006,Scarborough,Restaurants,green tomato cafe (vegetarian),25 Slan Av,
2006,Scarborough,Restaurants,green willow village restaurant,1883 McNicoll Av,
2006,Scarborough,Restaurants,grill & grape at cullen gardens,300 taunton w whitby,
2006,Scarborough,Restaurants,Gu Mi Japanese & Korean Restaurant,1801 Lawrence Av E,
2006,Scarborough,Restaurants,Guildwood grill & bar,3730 kingston rd,
2006,Scarborough,Restaurants,Halal Pizza & Chicken,3160 Eglinton Av E,
2006,Scarborough,Restaurants,Halal Pizza Time & Restaurant,561 Markham Rd,
2006,Scarborough,Restaurants,Han Kang Restaurant,3113 Sheppard Av E,
2006,Scarborough,Restaurants,happy take out & catering,4567 sheppard e,
2006,Scarborough,Restaurants,Happy Wok,2301 Brimley Rd,
2006,Scarborough,Restaurants,Happyland Restaurant,3218 Eglinton E,
2006,Scarborough,Restaurants,Harry's Drive-In,2280 Lawrence Av E,
2006,Scarborough,Restaurants,harvey's home depot,428 ellesmere,
2006,Scarborough,Restaurants,Harvey's Restaurants,2310 Lawrence Av E,
2006,Scarborough,Restaurants,Harvey's Restaurants,1448 lawrence av,
2006,Scarborough,Restaurants,Harvey's Restaurants,toronto zoo,
2006,Scarborough,Restaurants,Harvey's Restaurants,853 milner,
2006,Scarborough,Restaurants,Harvey's Restaurants,60 tuxedo crt,
2006,Scarborough,Restaurants,Harvey's Restaurants,2911 eglinton,
2006,Scarborough,Restaurants,Harvey's Restaurants,426 ellesmere,
2006,Scarborough,Restaurants,Harvey's Restaurants,60 grand marshall dr,
2006,Scarborough,Restaurants,hercules greek cuisine,3495 lawrence av e,
2006,Scarborough,Restaurants,hk express,5661 steeles av e,
2006,Scarborough,Restaurants,Ho Garden Restaurant Inc,240 Alton Towers Cir,
2006,Scarborough,Restaurants,ho lee chow,,
2006,Scarborough,Restaurants,hokkai ya ,395 bamburgh cir,
2006,Scarborough,Restaurants,Home Burger ,1 Centrest Scrb,
2006,Scarborough,Restaurants,honey cafe,633 silver star,
2006,Scarborough,Restaurants,Hong Kong Express,1571 Sandhurst Cir,
2006,Scarborough,Restaurants,Hopper Hut,880 Ellesmere Rd,
2006,Scarborough,Restaurants,host fine indian cuisine,14 prince arthur,indian
2006,Scarborough,Restaurants,Hot Pot City Chinese Restaurant,3280 Midland Av,
2006,Scarborough,Restaurants,hot roti hut,3230 eglinton e,
2006,Scarborough,Restaurants,house of chan steak'n lobster dining lounge,876 eglinton w,
2006,Scarborough,Restaurants,Hy's Steak House,120 adelaide st w,
2006,Scarborough,Restaurants,I Maid Cafe,1883 McNicoll Av,
2006,Scarborough,Restaurants,Ibrahim Pizza & Bbq,1967 lawrence e,
2006,Scarborough,Restaurants,Ichiban Fish Market,3517 Kennedy Rd,
2006,Scarborough,Restaurants,ikki sushi japanese & cuisine,2328 kingston rd,
2006,Scarborough,Restaurants,imogine caribbean catering,773 warden av,
2006,Scarborough,Restaurants,imperial buffet,24 lebovic av,
2006,Scarborough,Restaurants,imperial garden restaurant,4810 sheppard,
2006,Scarborough,Restaurants,Irie fish & Veggie West Indian Food Take Out,461 Pharmacy Av,
2006,Scarborough,Restaurants,island bakery & take-out,3260 eglinton av e,
2006,Scarborough,Restaurants,island desire restaurant & bar,3045 kingston rd,
2006,Scarborough,Restaurants,island flavour ,3867 lawrence e,
2006,Scarborough,Restaurants,island spice inc,383 pitfield,
2006,Scarborough,Restaurants,j & sophies place,2623 lawrence av e,
2006,Scarborough,Restaurants,j walton taps & grill,323 danforth,
2006,Scarborough,Restaurants,jj chinese restaurant,1001 sandhurst cir,
2006,Scarborough,Restaurants,jjj jerk restaurant,2478 kingston rd,
2006,Scarborough,Restaurants,ja hamburgers,2832 victoria park,
2006,Scarborough,Restaurants,james blackbear pub,3276 danforth av,
2006,Scarborough,Restaurants,jamrock's island grill,1131 markham rd,
2006,Scarborough,Restaurants,jennif takeout,3480 lawrence e,
2006,Scarborough,Restaurants,Jerk King Canada,4457 Kingston Rd,
2006,Scarborough,Restaurants,jesse jr,1060 kennedy rd,
2006,Scarborough,Restaurants,jimmy the greek,scarborough town centre,
2006,Scarborough,Restaurants,joe & lin restaurant,2306 eglinton av e,
2006,Scarborough,Restaurants,joe maggiano's italian steakhouse & bar,2450 sheppard av e,
2006,Scarborough,Restaurants,Joe's Kitchen,3 Chelwood,
2006,Scarborough,Restaurants,Joey Bravo's Italian Restaurant,4505 Sheppard Av E,
2006,Scarborough,Restaurants,Johnny's Shawarma,1904 Kennedy Rd,
2006,Scarborough,Restaurants,Jolly Fast Food,4227 Sheppard Av E,
2006,Scarborough,Restaurants,joy fortune chinese cuisine,3453 victoria park,
2006,Scarborough,Restaurants,judy chinese cuisine,3838 midland,
2006,Scarborough,Restaurants,jumbo hamburger,629 pharmacy av,
2006,Scarborough,Restaurants,jung sushi,1979 lawrence av e,
2006,Scarborough,Restaurants,kc bar & grill,10 lebovic av e,
2006,Scarborough,Restaurants,KC McFly's,1717 Victoria Park,
2006,Scarborough,Restaurants,ka wor yue bbq,3290 midland av,
2006,Scarborough,Restaurants,kabhie kabhie,4352 kingston rd,
2006,Scarborough,Restaurants,kalan chow restaurant,2528 eglinton av e,
2006,Scarborough,Restaurants,Kally's Restaurants & Banquet Rooms,430 Nugget Av ,
2006,Scarborough,Restaurants,kam fai 38 restaurant,5005 steeles av e,
2006,Scarborough,Restaurants,kamalig fast food,4465 sheppard e,
2006,Scarborough,Restaurants,kamalid fast food,4465 sheppard e,
2006,Scarborough,Restaurants,kanga take out restaurant,1179 victoria park,
2006,Scarborough,Restaurants,kanlesh & lolitta modia o/a saililia khanan dhokla,870 markham rd,
2006,Scarborough,Restaurants,Keg Restaurants Ltd,60 Estate Dr,
2006,Scarborough,Restaurants,Kelsey's ,1972 eglinton ave e,
2006,Scarborough,Restaurants,Kelsey's ,3100 Steeles E,
2006,Scarborough,Restaurants,Kelsey Restaurant,50 cinemart dr,
2006,Scarborough,Restaurants,Kelsey Restaurant,1235 mccowan,
2006,Scarborough,Restaurants,Ken Japanese Cuisine,4002 Sheppard Av E,
2006,Scarborough,Restaurants,Kenny's Noodle ,4227 Sheppard Av E,
2006,Scarborough,Restaurants,Kenny's Noodle ,4733 Steeles Ave,
2006,Scarborough,Restaurants,Keung Kee Restaurant,3300 Midland,
2006,Scarborough,Restaurants,KFC Taco Bell,2900 Warden Av,
2006,Scarborough,Restaurants,Kim Asia Cuisine,6 St Andrw,
2006,Scarborough,Restaurants,Kimlink Haka Chinese,2173 Lwarence Av,
2006,Scarborough,Restaurants,King Georges Arm,2501 Victoria Park,
2006,Scarborough,Restaurants,King's Congee & Noodle House,4192 Sheppard,
2006,Scarborough,Restaurants,Kiss Karaoke,1981 Lawrence E,
2006,Scarborough,Restaurants,Kitty Campbellville Restaurant & Bar,1055 Midland,
2006,Scarborough,Restaurants,Kiya Japanese Restaurant,633 silver star,
2006,Scarborough,Restaurants,kobo japanese restaurant,512 kingston rd,
2006,Scarborough,Restaurants,komala's Restuarant,5651 Steeles Av,ethnic
2006,Scarborough,Restaurants,Korean Barbecure Restaurant Ltd,3280 Midland,
2006,Scarborough,Restaurants,Korean Village Han Kuk Kwan Restaurant,628 Bloor W,
2006,Scarborough,Restaurants,Koya of Japan,Scarborough Town Center,
2006,Scarborough,Restaurants,Kum Hong BBQ Restaurant,2094 Brimley Rd,
2006,Scarborough,Restaurants,Kwality Pizza & Wings,4190 Kingston rd,
2006,Scarborough,Restaurants,kwality sweets,2150 steeles e,
2006,Scarborough,Restaurants,L&J Restaurant,2302 Eglinton E,
2006,Scarborough,Restaurants,la sania restaurant,3227 eglinton,
2006,Scarborough,Restaurants,lazeez meditarian restaurant,2555 vicotria park,
2006,Scarborough,Restaurants,le cafe michi,1802 pharmacy av,
2006,Scarborough,Restaurants,lemongrass scarborough,633 silver star,
2006,Scarborough,Restaurants,Libery Restaurant & Bar,2883 Lawrence Av E,
2006,Scarborough,Restaurants,lin garden restaurant,1806 pharmacy av,
2006,Scarborough,Restaurants,ling's taste,7 progressive av,
2006,Scarborough,Restaurants,Little Bavaria Restaurant,3222 Eglinton Ave E,
2006,Scarborough,Restaurants,little orchie restaurant & bar,1176 kennedy rd,
2006,Scarborough,Restaurants,london style fish & chips,300 borough dr,
2006,Scarborough,Restaurants,loreens west indian take out,619 mccowan,
2006,Scarborough,Restaurants,lotuspond vegetarian restaurant,3838 midland,
2006,Scarborough,Restaurants,Lucky Lin's Restaurant Inc,226 Markham Rd,
2006,Scarborough,Restaurants,lucky sports bar,4379 kingston rd,
2006,Scarborough,Restaurants,Lung Tung BBQ Food,4227 Sheppard Av E,
2006,Scarborough,Restaurants,M&F fastfood t akeout,200 bellamy rd n,
2006,Scarborough,Restaurants,MR burger,5745 finch e,
2006,Scarborough,Restaurants,M&S restaurant,462 birchmount,
2006,Scarborough,Restaurants,macdonald resaurant,22240 markham rd,
2006,Scarborough,Restaurants,macmacaankaa sinaay donuts & restuarant,1801 lawrence av,ethnic
2006,Scarborough,Restaurants,macsushi,300 borough dr,
2006,Scarborough,Restaurants,madras & hyderabad mahal,285 markham rd,indian
2006,Scarborough,Restaurants,madras palace,1249 ellesmere,indian
2006,Scarborough,Restaurants,major milliken pub & eatery,7710 kennedy rd,
2006,Scarborough,Restaurants,maloney's tavern,117 ellesmere,
2006,Scarborough,Restaurants,malvern cafe,1333 neilson,
2006,Scarborough,Restaurants,Mama's Falafel,1060 Kennedy Rd,
2006,Scarborough,Restaurants,man cheong congee noodle,4400 sheppard av e,
2006,Scarborough,Restaurants,Manchu Wok,1 Eglinton Sq,
2006,Scarborough,Restaurants,Mandalay Restaurant,3478 Lawrence Av E,
2006,Scarborough,Restaurants,Mandarin Restaurant,2206 Eglinton Av E,
2006,Scarborough,Restaurants,manpasand indian cuisine,5651 steeles av e,
2006,Scarborough,Restaurants,mansion karaoke bar & restaurant,646 danforth,
2006,Scarborough,Restaurants,Maple Garden,30 Dean Park Rd,
2006,Scarborough,Restaurants,Maple Yip Seafood,4227 Sheppard E,
2006,Scarborough,Restaurants,Mardi Gras Restaurant & Tavern,777 Warden,
2006,Scarborough,Restaurants,Massey's,774 liverpool,
2006,Scarborough,Restaurants,mateen food,4800 sheppard e,
2006,Scarborough,Restaurants,max cafe bar & grill,1515 birchmount,
2006,Scarborough,Restaurants,mediterranean pizza & grill,20 nugget,
2006,Scarborough,Restaurants,Mei CHuen Fast Food Restaurant,3301 McNicoll,
2006,Scarborough,Restaurants,mekeni foods,3430 sheppard,
2006,Scarborough,Restaurants,memories of japan,900 don mills rd,
2006,Scarborough,Restaurants,mezbaan,400 sewells rd,
2006,Scarborough,Restaurants,mezbaan,2231 victoria mark,
2006,Scarborough,Restaurants,Michelangelo Fine Italian Cuisine,1910 Gerrard E,
2006,Scarborough,Restaurants,Midland Court Restaurant,3380 midland,
2006,Scarborough,Restaurants,mikado japanese restaurant,114 laird dr,
2006,Scarborough,Restaurants,mileston's grill & bar,300 Borough Dr,
2006,Scarborough,Restaurants,Ming's Noodle,4227 Sheppard Av E,
2006,Scarborough,Restaurants,Ming's Noodle,3447 kennedy,
2006,Scarborough,Restaurants,Mister Chop SUey,1873 Lawrence Av E,
2006,Scarborough,Restaurants,mom n paps,1165 victoria park,
2006,Scarborough,Restaurants,mona's roti-caribbean food,4810 sheppard,
2006,Scarborough,Restaurants,Montana's Cookhouse,41 Milner Av,
2006,Scarborough,Restaurants,moonlight caribbean restaurant,1801 lawrence av,
2006,Scarborough,Restaurants,mount everest,611 Kingston Rd,Indian
2006,Scarborough,Restaurants,Mr Foo,5661 Steeles Av,
2006,Scarborough,Restaurants,mr halibut fish & chips,4730 kingston rd,
2006,Scarborough,Restaurants,Mr Jerk,1166 Morningside,
2006,Scarborough,Restaurants,Mr Zee's Bar & Eatery,1523 Birchmount ,
2006,Scarborough,Restaurants,Mrs Vanelli's Pizza & Italian Foods,1 eglinton sq,
2006,Scarborough,Restaurants,nama Indian Cuisine,2446 Kingston Rd,Indian
2006,Scarborough,Restaurants,Nanas restaurant pub,4286 kingston,
2006,Scarborough,Restaurants,Nasib's,1867 Lawrence Av E,ethnic
2006,Scarborough,Restaurants,Neon Coffee Shop,706 Danforth Av,
2006,Scarborough,Restaurants,Neptune's Cove Steak & Seafood House,Bayview Village,
2006,Scarborough,Restaurants,new elite restaurant,19 milliken,
2006,Scarborough,Restaurants,new roti supreme restaurant,2797 eglinton,
2006,Scarborough,Restaurants,new shanghai village,3290 midland,
2006,Scarborough,Restaurants,New Sun BBQ Restaurant,3833 Midland Av,
2006,Scarborough,Restaurants,new taste chinese food,3850 sheppard,
2006,Scarborough,Restaurants,new york fries,stc,
2006,Scarborough,Restaurants,ni ji sushi,1095 ellesmere,
2006,Scarborough,Restaurants,Nicey's Take-Out,54 Morecambe Gate,
2006,Scarborough,Restaurants,Nick's Coffee Shop,2055 Kennedy Rd,
2006,Scarborough,Restaurants,Niko's Restaurant,155 morningside,
2006,Scarborough,Restaurants,19 toppoing free pizza,2555 eglinton,
2006,Scarborough,Restaurants,nite cap's bar & grill,4528 kingston,
2006,Scarborough,Restaurants,nun such jerk,2300 lawrence,
2006,Scarborough,Restaurants,oasis caribbean restaurant,2938 eglinton,
2006,Scarborough,Restaurants,oasis juice bar,1961 lawrence,
2006,Scarborough,Restaurants,og restaurant,3342 Danforth Av,
2006,Scarborough,Restaurants,old capital hot pot,4271 Sheppard Av E,
2006,Scarborough,Restaurants,Old Scott House,520 Progress Av,
2006,Scarborough,Restaurants,olde stone cottage pub & patio,3750 kingston,
2006,Scarborough,Restaurants,olives resaurant & bar,2900 warden av,
2006,Scarborough,Restaurants,on on ,3244 danforth av,
2006,Scarborough,Restaurants,on the rocks sports bar & grill,693 markham,
2006,Scarborough,Restaurants,orchid garden deli & grill,3850 sheppard av e,
2006,Scarborough,Restaurants,oriental century palace chinese restaurant,4438 sheppard,
2006,Scarborough,Restaurants,oriental cuisine,1831 lawrence av e,
2006,Scarborough,Restaurants,Oriental Food Delights,4188 Finch E,
2006,Scarborough,Restaurants,oriental gourmet chiuchow,633 islverstar,
2006,Scarborough,Restaurants,oritinal congee,5661 stelles,
2006,Scarborough,Restaurants,original motercylce cafe & lounge,355 king w,
2006,Scarborough,Restaurants,owl of minerva,5661 steeles av e,
2006,Scarborough,Restaurants,oxford pop restaurants,2691 eglinton av e,
2006,Scarborough,Restaurants,pablo's jerk and fish specialists,1344 kennedy,
2006,Scarborough,Restaurants,paladar latino,1354 kennedy,
2006,Scarborough,Restaurants,pamir restaurant,1585 ellesmere,ethnic
2006,Scarborough,Restaurants,passmore famous deli,501 passmore,
2006,Scarborough,Restaurants,pauspathy villasa ,3630 lawrence ave,South Asian
2006,Scarborough,Restaurants,patna kabab house,1885 lawrence e,ethnic
2006,Scarborough,Restaurants,patty time,2919 lawrence,
2006,Scarborough,Restaurants,paul kee open kitchen,2950 birchmoun,
2006,Scarborough,Restaurants,Paul Wong Fine CHinese Cuisine,376 Kingston Rd,
2006,Scarborough,Restaurants,Peking Garden Restaurant,4532 Kingston Rd,Chinese
2006,Scarborough,Restaurants,Perfect Chinese Restaurant Ltd,4386 Sheppard Av E,
2006,Scarborough,Restaurants,Pho Hoa Restaurant,4271 Sheppard Av E,
2006,Scarborough,Restaurants,pho saigon restaurant,1921 eglinton e,
2006,Scarborough,Restaurants,pho veitnam family restaurant,1280 kennedy,
2006,Scarborough,Restaurants,pho 88 vietnamese restaurant,325 Bamburgh Cir,
2006,Scarborough,Restaurants,piazza manna,100 consilium pl,
2006,Scarborough,Restaurants,pickle barrel restaurant,5941 leslie,
2006,Scarborough,Restaurants,ping hueng bbq house,21010 brimley rd,
2006,Scarborough,Restaurants,pita pit,1975 kennedy,
2006,Scarborough,Restaurants,pizza lamore,3110 kingston rd,
2006,Scarborough,Restaurants,port union fish & chips,65 rylander,
2006,Scarborough,Restaurants,prague restaurant,450 scarborough golf club,
2006,Scarborough,Restaurants,Purdy's Restaurant & Pub,6091 Kingston Rd,
2006,Scarborough,Restaurants,quality food,204 markham rd,
2006,Scarborough,Restaurants,quarry cafe,2560 gerrard e,
2006,Scarborough,Restaurants,R & J Cafe Ltd,3833 Midland Av,
2006,Scarborough,Restaurants,raja sagaram,2633 eglinton av e,sri lankan
2006,Scarborough,Restaurants,rajin's west indian take out,5743 finch e,
2006,Scarborough,Restaurants,Real McCoy Charcoal Burger,1033 Markham Rd,
2006,Scarborough,Restaurants,red chili chinese restaurant,4771 steeles av e,
2006,Scarborough,Restaurants,Reicoh Restaurant & Take Out,5210 Finch E,
2006,Scarborough,Restaurants,Remezzo Italian Bistro,3335 Sheppard AvE,
2006,Scarborough,Restaurants,restaurant ameer,2034 lawerence av e,
2006,Scarborough,Restaurants,restaurant chinese buffet,3785 kingston rd,
2006,Scarborough,Restaurants,resto pappadums,3591 sheppard av e,
2006,Scarborough,Restaurants,rex saigon buffet restaurant,2900 eglinton e,
2006,Scarborough,Restaurants,romeos pizza resaurant,1723 lawrence av e,
2006,Scarborough,Restaurants,roosters ribhouse,4630 kingston rd,
2006,Scarborough,Restaurants,Roti Boys,3007 Sheppard Av E,
2006,Scarborough,Restaurants,Roti & Pelau,15 Lapsley Rd,
2006,Scarborough,Restaurants,Route 66 Roadside Grill & Bar,Eglinton Sq,
2006,Scarborough,Restaurants,royal chinese bbq,110 dynamic dr,
2006,Scarborough,Restaurants,royal chinese restaurant,1571 Sandhurst Circle,
2006,Scarborough,Restaurants,Ruby Chinese Restaurant Ltd,1571 Sandhurst Cir,
2006,Scarborough,Restaurants,ruth's chris steak house,145 richmond w,
2006,Scarborough,Restaurants,saghar restaurant inc,19993 lawrence e,South Asian
2006,Scarborough,Restaurants,salinin inc,2532 eglinton av e,
2006,Scarborough,Restaurants,salvatore's find dinin,260 markham rd,
2006,Scarborough,Restaurants,Sam May Chinese BBq Food,4465 Sheppard Av E,
2006,Scarborough,Restaurants,Sam Woo BBQ ,375 Bamburgh Cir,
2006,Scarborough,Restaurants,Sam Woo Seafood Restaurant,325 Bamburgh Cir,
2006,Scarborough,Restaurants,sandwich time,2859 kingston rd,
2006,Scarborough,Restaurants,sankee restaurant,1001 sandurst cir,
2006,Scarborough,Restaurants,sanson's restaurant,1215 ellesmere,
2006,Scarborough,Restaurants,sapporo ichnam sushi restaurant,250 alton towers cir,
2006,Scarborough,Restaurants,saravanaa bhavan,1571 Sandhurst Cir,
2006,Scarborough,Restaurants,scarmouche restaurant pasta bar & grill,1 Benvenuto Place,
2006,Scarborough,Restaurants,scarborough grand seafood restaurant,23 glen watford,
2006,Scarborough,Restaurants,scarborough hong kong bay seafood,2598 birchmount,
2006,Scarborough,Restaurants,school fine dining,1421 14th av,
2006,Scarborough,Restaurants,scott house,520 prgressive av,
2006,Scarborough,Restaurants,seatown,2372 eglinton e,
2006,Scarborough,Restaurants,sedaghat restaurant,3342 danforth av,ethnic
2006,Scarborough,Restaurants,shahi karahi,3630 lawrence e,
2006,Scarborough,Restaurants,shamrock burgers & fish & chips,6109 kingston,
2006,Scarborough,Restaurants,shandiz grill,1748 lawrence e,
2006,Scarborough,Restaurants,shanghai house restaurant,633 silver star blvd,
2006,Scarborough,Restaurants,shawarma empire,1823 lawerence e,
2006,Scarborough,Restaurants,sheesh mahal restaurant,1911 Ellesmere Rd,south asian
2006,Scarborough,Restaurants,Shoeless Joe's,55 administration rd,
2006,Scarborough,Restaurants,shopsy's deli restaurant & catering,33 yonge,
2006,Scarborough,Restaurants,shot house pub,1880 Kennedy Rd,
2006,Scarborough,Restaurants,shuang fu restaurant,325 bamburgh cir,
2006,Scarborough,Restaurants,silver fountain,8 glen watford dr,
2006,Scarborough,Restaurants,Silver Spoon Restaurant,1548 Warden Ave,pakistani
2006,Scarborough,Restaurants,sinopino chinese restaurant,4820 sheppard e,
2006,Scarborough,Restaurants,sister's great buffet,4 old kingston,
2006,Scarborough,Restaurants,skyland de shanghai ,680 silver star,
2006,Scarborough,Restaurants,skyway jack's restaurant,820 denison,
2006,Scarborough,Restaurants,smiley jerk chicken hut,268 morningview trl,
2006,Scarborough,Restaurants,snack paradise,31 passmore,
2006,Scarborough,Restaurants,soho two restaurant tavern,2393 eglinton e,
2006,Scarborough,Restaurants,sooriyan restaurant take-out & catering,3863 lawrence e,
2006,Scarborough,Restaurants,south asia malysian cuisine,3380 midland,
2006,Scarborough,Restaurants,south china noodels delight inc,3380 midland,
2006,Scarborough,Restaurants,spacco restaurant & billiard bar,2415 yonge,
2006,Scarborough,Restaurants,spice cafe,74 hymus,
2006,Scarborough,Restaurants,spinello,53 colborne,
2006,Scarborough,Restaurants,sports bar J & R,1197 birchmount,
2006,Scarborough,Restaurants,sports cafeo champions,2839 eglinton av e,
2006,Scarborough,Restaurants,stag and go,1940 eglinton av e,
2006,Scarborough,Restaurants,star walk,648 silver star,
2006,Scarborough,Restaurants,steak escape,300 borough dr,
2006,Scarborough,Restaurants,steak queen,1795 victoria park av,
2006,Scarborough,Restaurants,Sticks Restaurant Inc,2816  markham rd,
2006,Scarborough,Restaurants,sub mr,55 eglinton sq,
2006,Scarborough,Restaurants,sltan's tent the,49 front st east,
2006,Scarborough,Restaurants,sun nga seafood restaurant,3325 victoria park,
2006,Scarborough,Restaurants,sunny sportsbar & grill,4190 kingston rd,
2006,Scarborough,Restaurants,Sunrise Restaurant,140 midwest,
2006,Scarborough,Restaurants,Sunrise Restaurant Corp,4351 kingston rd,
2006,Scarborough,Restaurants,Super Sushi House,1891 Kennedy Rd,
2006,Scarborough,Restaurants,Sushi Central Japanese Restaurant,4188 Finch Ave E,
2006,Scarborough,Restaurants,Sushi-Q,3580 McNicoll Av,
2006,Scarborough,Restaurants,Sylvan's Restaurant,2625 Eglinton Av E,
2006,Scarborough,Restaurants,T-Bones Sizzling Steaks & Burgers Drive-In Restaurant,2540 Eglinton Av E,
2006,Scarborough,Restaurants,t&d caribbean corner,1458 kingston rd,
2006,Scarborough,Restaurants,taap's bar & grill,2240 midland,
2006,Scarborough,Restaurants,tabaq,50 danforth,
2006,Scarborough,Restaurants,taj mahal sweet & restaurant,1221 markham,indian
2006,Scarborough,Restaurants,tandoori hut,2245 kennedy,south asian
2006,Scarborough,Restaurants,tandoori pearl restaurant,20 nugget,south asian
2006,Scarborough,Restaurants,Tapp's Restaurant,5630 Finch Av E,
2006,Scarborough,Restaurants,Tara Inn,2365 Kingston Rd,
2006,Scarborough,Restaurants,Tara Inn,2609 eglinton e,
2006,Scarborough,Restaurants,Taya's Family Restaurant ,2260 Birchmount Rd,
2006,Scarborough,Restaurants,tea foods inc,2296 eglinton av e,
2006,Scarborough,Restaurants,ted's restaurant,404 old kingston,
2006,Scarborough,Restaurants,ten-ichi japanese restaurant,4810 sheppard av e,
2006,Scarborough,Restaurants,terrace bistro,55 town centre crt,
2006,Scarborough,Restaurants,terry's restaurant & bar,1920 ellesmere,
2006,Scarborough,Restaurants,thai cashew cafe,2761 kingston,
2006,Scarborough,Restaurants,thai kitchen,2347 Kennedy Rd,
2006,Scarborough,Restaurants,the beerded chip,3676 st clair e,
2006,Scarborough,Restaurants,the buddhist vegetarian kitchen,3290 midland,
2006,Scarborough,Restaurants,the burger palace,bridlewood Mall,
2006,Scarborough,Restaurants,The Friendly Greek,4410 Kingston rd,
2006,Scarborough,Restaurants,the new suburban & family restaurant,639 mcCowan rd,
2006,Scarborough,Restaurants,the p jays take out,2677 kennedy,
2006,Scarborough,Restaurants,the real jerk,709 queen e,
2006,Scarborough,Restaurants,the roti place,3300 lawrence e,
2006,Scarborough,Restaurants,The Royal Chinese Restaurant,4128 sheppard av e,
2006,Scarborough,Restaurants,three monkeys,1585 warden,
2006,Scarborough,Restaurants,three more fast food,3833 midland,
2006,Scarborough,Restaurants,thurka sweet & takeout,1822 lawrence e,
2006,Scarborough,Restaurants,tiffin restaurant,80 ellesmere,south asian
2006,Scarborough,Restaurants,timehri international restaurant,330 mcNicoll,
2006,Scarborough,Restaurants,Timehri Restaurant Inc,4531 sheppard av e,
2006,Scarborough,Restaurants,tincos restaurant,535 danforth rd,
2006,Scarborough,Restaurants,tommys Cooks bar and grill,1911 eglinton av e,
2006,Scarborough,Restaurants,tommy's restaurant & bar,575 markham rd,
2006,Scarborough,Restaurants,topiary's steak & seafood,3215 derry rd e,
2006,Scarborough,Restaurants,tropical deli,3 glen watford dr,
2006,Scarborough,Restaurants,tropical nights,3114 danforth av,
2006,Scarborough,Restaurants,truffles-four seasons hotel toronto,21 avenue rd,
2006,Scarborough,Restaurants,truly korean,633 silverstar bl,
2006,Scarborough,Restaurants,tucker's marketplace restaurants,880 warden ave,
2006,Scarborough,Restaurants,Tugseys Fish And Grille,277 Port Union Rd,
2006,Scarborough,Restaurants,tung tak bbq house,3833 midland ,
2006,Scarborough,Restaurants,twice as nice,4190 kingston rd,
2006,Scarborough,Restaurants,twins restaurant,240 alton towers,
2006,Scarborough,Restaurants,Umi Sushi Restaurant,4733 Steeles Ave E,
2006,Scarborough,Restaurants,valdrina's ,14 lebovic,
2006,Scarborough,Restaurants,vanellis Pizza stc,300 borough dr,
2006,Scarborough,Restaurants,vegetarian pearl,4080 sheppard e,
2006,Scarborough,Restaurants,vg food land ltd,3160 eglinton av e,
